UID         PID   PPID  C STIME TTY          TIME CMD
root      75626 127891  0 20:47 ?        00:00:00 sshd: gisellebriand [priv]
giselle+  75639  75626  0 20:47 ?        00:00:00 sshd: gisellebriand@pts/350
giselle+  75641  75639  0 20:47 pts/350  00:00:00 -bash
dooleyd1  75670  64395  0 Aug01 pts/245  00:00:00 -bash
root      75852 127891  0 20:48 ?        00:00:00 sshd: davetand [priv]
root      75859 127891  0 20:48 ?        00:00:00 sshd: mlanotte1998 [priv]
mlanott+  75866  75859  0 20:48 ?        00:00:00 sshd: mlanotte1998@pts/372
davetand  75867  75852  0 20:48 ?        00:00:00 sshd: davetand@pts/365
davetand  75868  75867  0 20:48 pts/365  00:00:00 -bash
mlanott+  75877  75866  0 20:48 pts/372  00:00:00 -bash
root      76006 127891  0 20:48 ?        00:00:00 sshd: toyiny [priv]
root      76072 127891  0 20:48 ?        00:00:00 sshd: tripathi [priv]
toyiny    76077  76006  0 20:48 ?        00:00:00 sshd: toyiny@pts/362
toyiny    76078  76077  0 20:48 pts/362  00:00:00 -bash
tripathi  76122  76072  0 20:48 ?        00:00:00 sshd: tripathi@pts/375
tripathi  76123  76122  0 20:48 pts/375  00:00:00 -bash
thomasa+  76423  62698  0 Aug01 pts/204  00:00:00 vim barebones.s
root      76531      2  0 20:50 ?        00:00:00 [kworker/u290:1]
kristib+  76690  69437  0 20:51 pts/244  00:00:00 -bash
kristib+  76730  69437  0 20:51 pts/258  00:00:00 -bash
kristib+  76808  69437  0 20:51 pts/376  00:00:00 -bash
kristib+  76873  76808  0 20:51 pts/376  00:00:00 vim myScript.sh
tripathi  77114      1  0 20:52 ?        00:00:00 ssh-agent -s
tripathi  77118      1  0 20:52 ?        00:00:00 ssh-agent -s
mark2020  77354   3288  0 Feb12 pts/67   00:00:00 vim tests/30-mytest.in
djds      77735      1  0 Jan17 ?        00:08:22 tmux
djds      77736  77735  0 Jan17 pts/3    00:00:00 -bash
davetand  77785  64178  0 Sep09 pts/17   00:00:00 -bash
drassaby  77815      1  0 Feb11 ?        00:54:47 tmux
drassaby  77816  77815  0 Feb11 pts/91   00:00:00 -bash
root      77945      2  0 21:00 ?        00:00:00 [kworker/8:1]
postfix   78137   3327  0 21:01 ?        00:00:00 pickup -l -t unix -u
jackson+  78147  55696  0 21:01 pts/359  00:00:00 vim myScript.sh
pwalanki  78464  66275  0 21:03 pts/164  00:00:00 sh myScript.sh
mikeshah  78492 114718  0 Jun26 pts/149  00:00:00 -bash
pwalanki  78518  78464  0 21:03 pts/164  00:00:00 grep -Eo <p.*(</p>|>)
pwalanki  78595  66275  0 21:04 pts/164  00:00:00 sh myScript.sh
pwalanki  78647  78595  0 21:04 pts/164  00:00:00 grep -Eo <p.*(</p>|>)
davetand  78838  75868  0 21:06 pts/365  00:00:00 vim myScript.sh
root      79123      2  0 21:06 ?        00:00:00 [kworker/6:2]
choe      79472      1  0 Feb06 ?        00:00:00 make
tbonaci   79891      1  0 Mar20 ?        00:00:00 ssh-agent -s
tbonaci   79926      1  0 Mar20 ?        00:00:00 ssh-agent -s
tbonaci   79958      1  0 Mar20 ?        00:00:00 ssh-agent -s
root      80018 127891  0 21:11 ?        00:00:00 sshd: donkim1127 [priv]
donkim1+  80037  80018  0 21:11 ?        00:00:00 sshd: donkim1127@pts/251
donkim1+  80038  80037  0 21:11 pts/251  00:00:00 -bash
long741+  80068      1  0 Feb04 ?        00:00:00 make
root      80709 127891  0 21:16 ?        00:00:00 sshd: nguyendon [priv]
nguyend+  80715  80709  0 21:16 ?        00:00:00 sshd: nguyendon@pts/292
nguyend+  80716  80715  0 21:16 pts/292  00:00:00 -bash
root      80940 127891  0 21:17 ?        00:00:00 sshd: davetand [priv]
davetand  80949  80940  0 21:17 ?        00:00:00 sshd: davetand@pts/318
davetand  80950  80949  0 21:17 pts/318  00:00:00 -bash
15729     81021      1  0 Feb23 ?        00:00:00 ssh-agent -s
root      81081 127891  0 17:40 ?        00:00:00 sshd: rraj [priv]
rraj      81087  81081  0 17:40 ?        00:00:00 sshd: rraj@pts/383
rraj      81096  81087  0 17:40 pts/383  00:00:00 -tcsh
carterw+  81114      1  0 Sep09 ?        00:00:55 tmux
carterw+  81115  81114  0 Sep09 pts/266  00:00:00 -bash
donkim1+  81159  80038  0 21:19 pts/251  00:00:00 vim /home/donkim1127/myScript.sh
nguyend+  81183      1  0 21:19 ?        00:00:03 tmux
nguyend+  81184  81183  0 21:19 pts/254  00:00:00 -bash
root      81401      2  0 17:44 ?        00:00:00 [kworker/u288:1]
djds      81525  77736  0 Jan17 pts/3    00:00:00 vim .bashrc
carterw+  81660  81114  0 Sep09 pts/270  00:00:00 -bash
wongbre   81752      1  0 Feb15 ?        00:00:00 ssh-agent
root      81753 127891  0 21:20 ?        00:00:00 sshd: sharonhe98 [priv]
carterw+  81763  81115  0 Sep09 pts/266  00:00:00 vim myScript.sh
drassaby  81765  77815  0 Feb11 pts/95   00:00:00 -bash
sharonh+  81769  81753  0 21:20 ?        00:00:00 sshd: sharonhe98@pts/253
sharonh+  81770  81769  0 21:20 pts/253  00:00:00 -bash
carterw+  81792  81660  0 Sep09 pts/270  00:00:00 vim Readme.md
davetand  81936  80950  0 21:22 pts/318  00:00:00 vim myScript.sh
nguyend+  81987  81183  0 21:24 pts/325  00:00:00 -bash
nguyend+  82034  81183  0 21:24 pts/344  00:00:00 -bash
nguyend+  82088  80716  0 21:24 pts/292  00:00:00 tmux
nguyend+  82089  81183  0 21:24 pts/346  00:00:00 -bash
pates     82204 141934  0 Aug17 pts/238  00:00:00 -bash
ninja30+  82526  62388  0 17:56 pts/380  00:00:00 vim install-py.sh
root      82584 127891  0 17:56 ?        00:00:00 sshd: ninja3047 [priv]
ninja30+  82586  82584  0 17:56 ?        00:00:00 sshd: ninja3047@pts/386
ninja30+  82587  82586  0 17:56 pts/386  00:00:00 -bash
nguyend+  82663  81183  0 21:25 pts/349  00:00:00 -bash
nguyend+  82758  81183  0 21:25 pts/364  00:00:00 -bash
14823     82924 108754  0 Mar21 pts/54   00:00:02 vim webcrawler
arunj98   83144      1  0 Feb08 ?        00:00:00 make
ninja30+  83181  82587  0 18:02 pts/386  00:00:00 man curl
ninja30+  83192  83181  0 18:02 pts/386  00:00:00 less -s
zhangle+  83196  49201  0 Jul20 pts/188  00:00:00 -bash
root      83391 127891  0 21:27 ?        00:00:00 sshd: zhangfel [priv]
zhangfel  83416  83391  0 21:27 ?        00:00:00 sshd: zhangfel@pts/368
zhangfel  83417  83416  0 21:27 pts/368  00:00:00 -bash
zhangle+  83477  83196  0 Jul20 pts/188  00:00:01 vim queue_array.c
root      83639      2  0 18:02 ?        00:00:00 [kworker/10:1]
dmciner+  83830      1  0 Sep07 ?        00:00:00 SCREEN
dmciner+  83831  83830  0 Sep07 pts/265  00:00:00 /bin/bash
root      84005      2  0 21:28 ?        00:00:00 [kworker/12:1]
tiroffp   84084      1  0 Sep06 ?        00:01:24 tmux new -s Networks
tiroffp   84085  84084  0 Sep06 pts/263  00:00:00 -bash
mdailis   84092      1  0 Apr13 ?        00:39:20 tmux
mdailis   84093  84092  0 Apr13 pts/85   00:00:00 -bash
nguyend+  84123  82663  0 21:29 pts/349  00:00:00 vim myScript.sh
mdailis   84243  84092  0 Apr13 pts/103  00:00:00 -bash
root      84411 127891  0 21:34 ?        00:00:00 sshd: alina [priv]
alina     84424  84411  0 21:34 ?        00:00:00 sshd: alina@notty
alina     84425  84424  0 21:34 ?        00:00:00 /usr/libexec/openssh/sftp-server
14823     84588  11817  0 Feb13 pts/14   00:00:00 -bash
root      84589 127891  0 21:36 ?        00:00:00 sshd: kristibui [priv]
kristib+  84594  84589  0 21:36 ?        00:00:00 sshd: kristibui@pts/268
kristib+  84595  84594  0 21:36 pts/268  00:00:00 -bash
mikeshah  84670 114718  0 Jun05 pts/159  00:00:00 -bash
mikeshah  84706 114718  0 Jun05 pts/160  00:00:00 -bash
root      84734      2  0 18:02 ?        00:00:00 [kworker/4:0]
root      84741      2  0 18:02 ?        00:00:00 [kworker/8:3]
root      84769 127891  0 21:37 ?        00:00:00 sshd: davetand [priv]
davetand  84781  84769  0 21:37 ?        00:00:00 sshd: davetand@pts/384
davetand  84782  84781  0 21:37 pts/384  00:00:00 -bash
kristib+  84892  84595  0 21:37 pts/268  00:00:05 vim myScript.sh
root      85015      2  0 21:38 ?        00:00:00 [kworker/1:2]
sinhaso+  85244      1  0 Jan30 ?        01:14:16 tmux
sinhaso+  85245  85244  0 Jan30 pts/13   00:00:00 -bash
root      85389 127891  0 21:43 ?        00:00:00 sshd: artem [priv]
artem     85394  85389  0 21:43 ?        00:00:00 sshd: artem@notty
artem     85395  85394  0 21:43 ?        00:00:00 /usr/libexec/openssh/sftp-server
root      85396 127891  0 21:43 ?        00:00:00 sshd: artem [priv]
artem     85398  85396  0 21:43 ?        00:00:00 sshd: artem@notty
artem     85399  85398  0 21:43 ?        00:00:00 /usr/libexec/openssh/sftp-server
root      85466 127891  0 21:43 ?        00:00:00 sshd: artem [priv]
artem     85469  85466  0 21:43 ?        00:00:00 sshd: artem@pts/322
artem     85470  85469  0 21:43 pts/322  00:00:00 -bash
root      85484      2  0 18:02 ?        00:00:01 [kworker/15:1]
root      85650 127891  0 21:44 ?        00:00:00 sshd: markclancy08 [priv]
davetand  85674  84782  0 21:45 pts/384  00:00:00 vim myScript.sh
markcla+  85678  85650  0 21:45 ?        00:00:00 sshd: markclancy08@pts/329
markcla+  85679  85678  0 21:45 pts/329  00:00:00 -bash
billyxu+  85941  71613  0 21:48 pts/308  00:00:00 sh myScript.sh
root      85953 127891  0 21:48 ?        00:00:00 sshd: anjalit1216 [priv]
anjalit+  85964  85953  0 21:48 ?        00:00:00 sshd: anjalit1216@pts/283
anjalit+  85965  85964  0 21:48 pts/283  00:00:00 -bash
root      86212 127891  0 21:49 ?        00:00:00 sshd: jrslepak [priv]
jrslepak  86218  86212  0 21:49 ?        00:00:00 sshd: jrslepak@pts/361
jrslepak  86219  86218  0 21:49 pts/361  00:00:00 -bash
jrslepak  86287  86219  0 21:49 pts/361  00:00:00 ssh kungfu.ccs.neu.edu
14397     86751  42043  0 Feb08 pts/125  00:00:00 -bash
root      86790      2  0 18:03 ?        00:00:01 [kworker/7:0]
root      86844      2  0 21:52 ?        00:00:00 [kworker/23:1]
root      86849 127891  0 21:52 ?        00:00:00 sshd: davetand [priv]
15696     86853      1  0 Jun08 ?        00:00:00 ssh-agent
davetand  86867  86849  0 21:52 ?        00:00:00 sshd: davetand@pts/315
davetand  86869  86867  0 21:52 pts/315  00:00:00 -bash
root      87025 127891  0 21:53 ?        00:00:00 sshd: jthibault [priv]
jthibau+  87029  87025  0 21:53 ?        00:00:00 sshd: jthibault@pts/391
jthibau+  87030  87029  0 21:53 pts/391  00:00:00 -bash
root      87157      2  0 21:54 ?        00:00:00 [kworker/13:1]
14397     87214  42043  0 Feb07 pts/111  00:00:00 -bash
root      87277      2  0 21:55 ?        00:00:00 [kworker/4:1]
14397     87648  42043  0 Feb08 pts/126  00:00:00 -bash
root      87866 127891  0 22:01 ?        00:00:00 sshd: mpatil [priv]
mpatil    88112  87866  0 22:02 ?        00:00:00 sshd: mpatil@pts/279
mpatil    88113  88112  0 22:02 pts/279  00:00:00 -bash
root      88637      2  0 22:05 ?        00:00:00 [kworker/5:1]
root      88856 127891  0 22:07 ?        00:00:00 sshd: kiter [priv]
kiter     88863  88856  0 22:07 ?        00:00:00 sshd: kiter@pts/333
kiter     88864  88863  0 22:07 pts/333  00:00:00 -bash
root      88983 127891  0 22:07 ?        00:00:00 sshd: miishin [priv]
miishin   88995  88983  0 22:08 ?        00:00:00 sshd: miishin@pts/355
miishin   88996  88995  0 22:08 pts/355  00:00:00 -bash
amielmon  89125  59017  0 22:08 pts/261  00:00:06 vim myScript.sh
root      89299      2  0 22:10 ?        00:00:00 [kworker/20:1]
15696     89780      1  0 Jun08 ?        00:00:00 ssh-agent
root      90632      2  0 22:15 ?        00:00:00 [kworker/2:2]
root      90817      2  0 22:16 ?        00:00:00 [kworker/5:2]
root      90845      2  0 22:16 ?        00:00:00 [kworker/20:2]
toyiny    91329  76078  0 22:17 pts/362  00:00:00 vim myScript.sh
root      91440      2  0 Sep10 ?        00:00:09 [kworker/6:0]
root      92053      2  0 22:19 ?        00:00:00 [kworker/7:1]
root      92055      2  0 22:19 ?        00:00:00 [kworker/9:0]
root      92535      2  0 22:21 ?        00:00:00 [kworker/20:0]
root      92660      2  0 22:21 ?        00:00:00 [kworker/5:0]
root      92716      2  0 22:22 ?        00:00:00 [kworker/11:2]
jthibau+  92778  87030  0 22:22 pts/391  00:00:00 vim myScript.sh
root      92841 127891  0 22:22 ?        00:00:00 sshd: chasebish [priv]
chasebi+  92854  92841  0 22:23 ?        00:00:00 sshd: chasebish@pts/276
chasebi+  92855  92854  0 22:23 pts/276  00:00:00 -bash
root      92908 127891  0 22:23 ?        00:00:00 sshd: bchua010 [priv]
bchua010  92911  92908  0 22:23 ?        00:00:00 sshd: bchua010@pts/323
bchua010  92912  92911  0 22:23 pts/323  00:00:00 -bash
billyxu+  93036  71613  0 22:24 pts/308  00:00:00 vim myScript.sh
root      93092      2  0 22:24 ?        00:00:00 [kworker/15:2]
bchua010  93237  92912  0 22:25 pts/323  00:00:00 python
calvi44+  93935  56054  0 22:27 pts/320  00:00:00 man echo
calvi44+  93947  93935  0 22:27 pts/320  00:00:00 less -s
root      94057 127891  0 22:28 ?        00:00:00 sshd: billyxu008 [priv]
zhangfel  94060  83417  0 22:28 pts/368  00:00:00 vim myScript.sh
billyxu+  94063  94057  0 22:28 ?        00:00:00 sshd: billyxu008@pts/233
billyxu+  94064  94063  0 22:28 pts/233  00:00:00 -bash
root      94290 127891  0 Sep09 ?        00:00:00 sshd: awjacks [priv]
awjacks   94293  94290  0 Sep09 ?        00:00:00 sshd: awjacks@pts/298
awjacks   94294  94293  0 Sep09 pts/298  00:00:00 -bash
crownwcg  94315      1  0 Apr18 ?        00:00:00 ./homework -image y.img tmp
root      94412   1121  0 22:29 ?        00:00:00 sleep 60
markcla+  94527  85679  0 22:29 pts/329  00:00:00 vim json_decode.py
alecge    94662 144943  0 22:29 pts/208  00:00:00 sleep 30
pwalanki  94663  66275  2 22:29 pts/164  00:00:00 vim myScript.sh
calvi44+  94664  70676  0 22:29 pts/337  00:00:00 man printf
calvi44+  94680  94664  0 22:29 pts/337  00:00:00 less -s
anjalit+  94686  85965  0 22:29 pts/283  00:00:00 vim myScript.sh
chasebi+  94688  92855  0 22:30 pts/276  00:00:00 ps -ef
raymond+  94967      1  0 Feb04 ?        00:00:00 make
arunj98   95946      1  0 Feb08 ?        00:00:00 make
arunj98   96405      1  0 Feb08 ?        00:00:00 make
arunj98   96610      1  0 Feb08 ?        00:00:00 make
tonyg     96803      1  0 Jan26 ?        00:09:01 gpg-agent --use-standard-socket --daemon
amitrk    96807      1  0 May08 ?        00:00:00 ssh-agent -s
amitrk    96818      1  0 May08 ?        00:00:00 ssh-agent -s
arunj98   97070      1  0 Feb08 ?        00:00:00 make
15729     97814      1  0 Feb28 ?        00:00:00 ssh-agent -s
abhidip+  97904      1  0 May08 ?        00:00:00 ssh-agent -s
4erikw    99261 104958  0 Sep10 pts/326  00:00:00 -bash
arunj98   99289      1  0 Feb08 ?        00:00:00 make
15696     99304      1  0 Aug01 ?        00:00:00 ssh-agent
4erikw    99323 104958  0 Sep10 pts/335  00:00:00 -bash
raihans   99562      1  0 Feb11 ?        01:08:01 tmux
raihans   99564  99562  0 Feb11 pts/108  00:00:00 -bash
toyiny    99757      1  0 18:04 ?        00:00:07 tmux
toyiny    99758  99757  0 18:04 pts/387  00:00:00 -bash
15696    100180      1  0 Apr25 ?        00:00:00 ssh-agent
idasilva 100811      1  0 May07 ?        00:00:00 SCREEN -S login
idasilva 100812 100811  0 May07 pts/57   00:00:00 /bin/bash
idasilva 100879 100812  0 May07 pts/57   00:00:00 ssh login-faculty
toyiny   101338  99757  0 18:04 pts/390  00:00:00 -bash
pete     101943      1  0 Jan03 ?        00:00:00 svnserve -d --listen-port=3691 -r /home/pete/formal/SVN/EXTERNAL
dooleyd1 102199  75576  0 Aug01 pts/234  00:00:00 vim tool.c
toyiny   102299  99757  0 18:05 pts/348  00:00:00 -bash
iwalker+ 102685  65742  0 Sep09 pts/256  00:00:00 -bash
iwalker+ 102764  65742  0 Sep09 pts/257  00:00:00 -bash
iwalker+ 102858 102764  0 Sep09 pts/257  00:00:00 vim myScript.sh
raihans  103047  99562  0 Feb11 pts/110  00:00:00 -bash
4erikw   103322 104958  0 Sep10 pts/381  00:00:00 -bash
4erikw   103390 104958  0 Sep10 pts/382  00:00:00 -bash
kristib+ 103785  69437  0 Sep10 pts/330  00:00:00 -bash
kristib+ 104063  69437  0 Sep10 pts/403  00:00:00 -bash
kristib+ 104148  69437  0 Sep10 pts/405  00:00:00 -bash
zhangle+ 104513  49201  0 Jul19 pts/97   00:00:00 -bash
14823    104673  84588  0 Feb15 pts/14   00:00:01 vim galaxy.mgmt.sys.ccs.neu.edu.yaml
4erikw   104958      1  0 Sep09 ?        00:01:48 tmux
4erikw   104959 104958  0 Sep09 pts/15   00:00:00 -bash
4erikw   105096 104958  0 Sep09 pts/262  00:00:00 -bash
jkemly   105717      1  0 Sep09 ?        00:00:44 tmux
jkemly   105718 105717  0 Sep09 pts/285  00:00:00 -bash
jkemly   105784 105717  0 Sep09 pts/289  00:00:00 -bash
jkemly   105825 105717  0 Sep09 pts/290  00:00:00 -bash
14823    105946  11817  0 Feb13 pts/59   00:00:00 -bash
bachngu+ 105948      1  0 Feb21 ?        00:00:00 /home/bachnguyen98/cs3650/hw05/hw05-assignment/ssort 2 data.dat
4erikw   106147 104959  0 Sep09 pts/15   00:00:00 vim myScript.sh
jkemly   106179 105784  0 Sep09 pts/289  00:00:00 vim myScript.sh
ivan8iv+ 107324  47972  0 Mar20 pts/142  00:00:00 -bash
ivan8iv+ 107359 107324  0 Mar20 pts/142  00:00:00 zsh
18321    107829      1  0 Feb28 ?        00:00:00 ssh-agent
18321    107898      1  0 Feb28 ?        00:00:00 ssh-agent
calvi44+ 108395      1  0 Sep10 ?        00:00:46 tmux
calvi44+ 108399 108395  0 Sep10 pts/338  00:00:00 -bash
14823    108754  11817  0 Mar19 pts/54   00:00:00 -bash
14823    108790  11817  0 Mar19 pts/146  00:00:00 -bash
calvi44+ 109025 108395  0 Sep10 pts/306  00:00:00 -bash
root     109086      2  0 01:43 ?        00:00:00 [kworker/21:2]
15696    109129      1  0 Jun15 ?        00:00:00 ssh-agent
sensu    109702      1  0 Feb15 ?        00:53:05 /opt/sensu/embedded/bin/ruby /opt/sensu/bin/sensu-client -b -c /etc/sensu/config.json -d /etc/sensu/conf.d -e /etc/sensu/extensions -p /var/run/sensu/sensu-client.pid -l /var/log/sensu/sensu-client.log -L info
zhangle+ 110466  49201  0 Jul20 pts/187  00:00:00 -bash
root     110553      2  0 01:57 ?        00:00:00 [kworker/18:2]
15696    111014      1  0 Apr28 ?        00:00:00 ssh-agent
4erikw   111290 104958  0 Sep09 pts/295  00:00:00 -bash
4erikw   111360 104958  0 Sep09 pts/296  00:00:00 -bash
4erikw   111479 111290  0 Sep09 pts/295  00:00:00 vim myScript.sh
4erikw   111623 104958  0 Sep09 pts/293  00:00:00 -bash
4erikw   111666 104958  0 Sep09 pts/299  00:00:00 -bash
4erikw   111876 111623  0 Sep09 pts/293  00:00:01 vim myScript.sh
root     111951      1  0 Aug13 ?        00:00:05 sshd: root@pts/156
root     111954 111951  0 Aug13 pts/156  00:00:01 -bash
root     112058      1  0 Aug13 ?        00:00:04 sshd: root@pts/167
root     112062 112058  0 Aug13 pts/167  00:00:00 -bash
root     112579      1  0 Aug14 ?        00:00:00 sshd: matthias [priv]
matthias 112585 112579  0 Aug14 ?        00:00:00 sshd: matthias@pts/196
matthias 112586 112585  0 Aug14 pts/196  00:00:00 -tcsh
madison+ 112868  72655  0 Apr22 pts/98   00:00:00 vim 3700kvstore
tgrausl+ 113150      1  0 Feb09 ?        00:00:00 wc
tgrausl+ 113151 113150  0 Feb09 ?        00:00:00 [ls] <defunct>
ravisin+ 113421      1  0 Jan16 ?        01:17:11 tmux
ravisin+ 113422 113421  0 Jan16 pts/9    00:00:00 -bash
root     113639      2  0 02:49 ?        00:00:04 [kworker/11:0]
uniquer+ 113723      1  0 Sep09 ?        00:01:14 tmux new -s start
uniquer+ 113724 113723  0 Sep09 pts/130  00:00:00 -bash
uniquer+ 113761 113723  0 Sep09 pts/241  00:00:00 -bash
dhenry   113900  38067  0 Jul26 pts/221  00:00:00 -bash
ravisin+ 114509 113421  0 Jan16 pts/38   00:00:00 -bash
ravisin+ 114662 113421  0 Jan16 pts/40   00:00:00 -bash
mikeshah 114718      1  0 May29 ?        01:06:55 tmux
mikeshah 114719 114718  0 May29 pts/151  00:00:00 -bash
ravisin+ 114733 114509  0 Jan16 pts/38   00:00:00 vim .
mikeshah 114766 114718  0 May29 pts/154  00:00:01 -bash
mikeshah 114813 114719  0 May29 pts/151  00:00:00 vim warning.c
14397    115272  42043  0 Feb08 pts/60   00:00:00 -bash
14397    115317  42043  0 Feb08 pts/75   00:00:00 -bash
4erikw   117276 103390  0 Sep10 pts/382  00:00:00 vim output.txt
dooleyd1 117473  64395  0 Aug09 pts/52   00:00:00 -bash
kasi050+ 117519  36041  0 Apr25 pts/19   00:00:00 vim Main.py
14823    118761  11817  0 Feb27 pts/31   00:00:00 -bash
zilby    118860      1  0 Jan29 ?        00:00:00 ssh-agent -s
mark2020 118906  56604  0 Feb07 pts/148  00:00:00 -bash
aayushj+ 119286      1  0 Jul20 ?        00:02:02 gpg-agent --daemon --use-standard-socket
14823    119305  11817  0 Feb27 pts/74   00:00:00 -bash
tbonaci  119376      1  0 Mar20 ?        00:00:00 ssh-agent
gene     119811      1  0 Jun11 ?        00:00:00 ./bin/dmtcp_coordinator
gene     119837      1  0 Jun11 ?        00:00:00 sleep 30
benwalls 120085      1  0 Sep10 ?        00:00:38 tmux
benwalls 120086 120085  0 Sep10 pts/345  00:00:00 -bash
benwalls 120131 120085  0 Sep10 pts/356  00:00:00 -bash
benwalls 120320 120086  0 Sep10 pts/345  00:00:00 vim main.c
thomasa+ 120693      1  0 Jul14 ?        00:35:04 tmux new
thomasa+ 120694 120693  0 Jul14 pts/177  00:00:00 -bash
dhenry   120825  38067  0 Jul31 pts/176  00:00:00 -bash
dhenry   120866  38067  0 Jul31 pts/197  00:00:00 -bash
vraval48 120896      1  0 Aug09 ?        00:08:40 tmux
thomasa+ 120990 120693  0 Jul14 pts/179  00:00:00 -bash
benwalls 121009 120085  0 Sep10 pts/291  00:00:00 -bash
deepaks+ 121052      1  0 Sep09 ?        00:00:00 ssh -f -i Documents/SophonKeys/private_key.openssh deepaksurana18@sophon -L 8889:localhost:8889 -N
deepaks+ 121065      1  0 Sep09 ?        00:00:00 ssh -f -i Documents/SophonKeys/private_key.openssh deepaksurana18@sophon -L 18181:localhost:18181 -N
loganpa+ 121115      1  0 Sep10 ?        00:00:25 tmux
loganpa+ 121158 121115  0 Sep10 pts/397  00:00:00 -bash
pates    121248 141934  0 Aug14 pts/200  00:00:00 -bash
pates    121284 141934  0 Aug14 pts/202  00:00:00 -bash
loganpa+ 121441 121115  0 Sep10 pts/363  00:00:00 -bash
thomasa+ 121461 120693  0 Jul14 pts/181  00:00:00 -bash
mikeshah 121466 114718  0 Jun21 pts/101  00:00:00 -bash
thomasa+ 121501 120693  0 Jul14 pts/182  00:00:00 -bash
mikeshah 121503 114718  0 Jun21 pts/107  00:00:00 -bash
pates    121547 141934  0 Aug14 pts/205  00:00:00 -bash
thomasa+ 121559 121461  0 Jul14 pts/181  00:00:00 ssh thomasadohle@login.ccs.neu.edu
root     121560      1  0 Jul14 ?        00:00:00 sshd: thomasadohle [priv]
pates    121592 141934  0 Aug14 pts/206  00:00:00 -bash
thomasa+ 121597 121560  0 Jul14 ?        00:00:00 sshd: thomasadohle@pts/183
thomasa+ 121598 121597  0 Jul14 pts/183  00:00:00 -bash
snehaskr 121604      1  0 Sep10 ?        00:00:00 ssh-agent -s
pates    121720 121547  0 Aug14 pts/205  00:00:00 vim painters.c
benwalls 121859 120085  0 Sep10 pts/369  00:00:00 -bash
4erikw   122418 104958  0 Sep10 pts/331  00:00:00 -bash
4erikw   122458 104958  0 Sep10 pts/370  00:00:00 -bash
bishopg  123214      1  0 Aug15 ?        00:07:19 tmux
bishopg  123215 123214  0 Aug15 pts/169  00:00:00 -bash
root     123236      2  0 Jan02 ?        00:00:01 [kworker/24:1H]
mark2020 123251  46385  0 Feb13 pts/18   00:00:00 vim valgrind.out
bishopg  123256 123214  0 Aug15 pts/172  00:00:00 -bash
bishopg  123304 123214  0 Aug15 pts/209  00:00:00 -bash
mikeshah 123340 121466  0 Jun21 pts/101  00:00:00 vim simulator.c
bishopg  123353 123256  0 Aug15 pts/172  00:00:00 vim README.md
15696    123485      1  0 Apr25 ?        00:00:00 ssh-agent
bishopg  123665 123214  0 Aug15 pts/218  00:00:00 -bash
bishopg  123833 123665  0 Aug15 pts/218  00:00:00 vim painters.c
deepaks+ 124415      1  0 Sep04 ?        00:00:00 ssh -f -i Documents/SophonKeys/private_key.openssh deepaksurana18@sophon -L 8889:localhost:8889 -N
mark2020 124479  56604  0 Feb11 pts/93   00:00:00 -bash
deepaks+ 124695      1  0 Sep04 ?        00:00:00 ssh -f -i Documents/SophonKeys/private_key.openssh deepaksurana18@sophon -L 18181:localhost:18181 -N
14836    125157      1  0 Apr16 ?        00:57:47 tmux -S /tmp/pair5
14836    125158 125157  0 Apr16 pts/145  00:00:00 -bash
root     125735 127891  0 Sep06 ?        00:00:00 sshd: pgrosu [priv]
pgrosu   125740 125735  0 Sep06 ?        00:00:01 sshd: pgrosu@notty
pgrosu   125741 125740  0 Sep06 ?        00:00:00 /usr/libexec/openssh/sftp-server
mark2020 126007  56604  0 Feb11 pts/94   00:00:00 -bash
root     126841      2  0 Sep10 ?        00:00:15 [kworker/1:1]
root     127891      1  0 Aug29 ?        00:00:36 /usr/sbin/sshd -D
dhenry   128191 120866  0 Jul31 pts/197  00:00:01 vim tool.c
14836    128448      1  0 Jan19 ?        01:09:00 tmux
14836    128449 128448  0 Jan19 pts/5    00:00:00 -bash
jennsch+ 128454 146126  0 Aug15 pts/237  00:00:00 -bash
jennsch+ 128499 128454  0 Aug15 pts/237  00:00:34 vim painters.c
14823    128785  11817  0 Feb13 pts/72   00:00:00 -bash
mark2020 128948  30580  0 Feb13 pts/89   00:00:00 vim shell.h
root     129066      2  0 Sep10 ?        00:00:05 [kworker/13:2]
root     129324      2  0 Sep10 ?        00:00:26 [kworker/0:2]
samc     129922      1  0 Sep10 ?        00:00:00 ssh-agent -s
jackmic+ 130393      1  0 Jan28 ?        00:58:02 tmux
jackmic+ 130394 130393  0 Jan28 pts/50   00:00:00 -bash
jackmic+ 130488 130393  0 Jan28 pts/51   00:00:00 -bash
root     130518      2  0 Sep10 ?        00:00:03 [kworker/21:0]
wangdiyi 131477  30981  0 09:43 pts/275  00:00:00 -bash
vishesh+ 132521      1  0 Apr26 ?        00:34:50 tmux
vishesh+ 132522 132521  0 Apr26 pts/30   00:00:00 -bash
root     132820      2  0 Sep10 ?        00:00:05 [kworker/12:2]
jkemly   133049 105717  0 10:04 pts/294  00:00:00 -bash
jkemly   133084 105717  0 10:04 pts/305  00:00:00 -bash
jennsch+ 133334 146126  0 Aug15 pts/226  00:00:00 -bash
davidyc+ 133389      1  0 Apr19 ?        00:00:00 ./homework -image /tmp/davidychen-disk1.img p
mikeshah 134507 114718  0 Jun21 pts/99   00:00:00 -bash
